<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.17	14:30:00	34228.5	34230.5	34180.5	34188.0	1593	0	36
2023.01.17	14:45:00	34187.5	34189.0	34167.5	34186.5	1539	0	36
2023.01.17	15:00:00	34186.0	34187.0	34151.0	34171.0	1687	0	36
2023.01.17	15:15:00	34170.5	34199.5	34166.0	34188.5	1645	0	36
2023.01.17	15:30:00	34187.5	34211.0	34165.5	34170.0	2240	0	36
2023.01.17	15:45:00	34170.5	34188.0	34151.0	34164.0	2100	0	36
2023.01.17	16:00:00	34163.0	34209.5	34163.0	34205.5	2118	0	36
2023.01.17	16:15:00	34206.0	34247.0	34183.0	34222.5	2466	0	36
2023.01.17	16:30:00	34223.6	34264.6	34112.1	34130.6	5541	0	24
2023.01.17	16:45:00	34131.1	34157.1	34094.1	34101.1	4921	0	24
2023.01.17	17:00:00	34101.6	34192.1	34096.1	34152.1	5190	0	24
2023.01.17	17:15:00	34152.6	34164.1	34100.1	34114.1	4523	0	24
2023.01.17	17:30:00	34114.6	34118.6	33955.6	34005.1	4314	0	24
2023.01.17	17:45:00	34005.6	34018.6	33962.6	33976.1	4175	0	24
2023.01.17	18:00:00	33976.6	33989.1	33899.1	33917.1	4055	0	24
2023.01.17	18:15:00	33917.6	33939.1	33880.1	33929.9	3815	0	24
2023.01.17	18:30:00	33930.4	33963.4	33918.4	33948.4	3700	0	24
2023.01.17	18:45:00	33948.9	33968.9	33936.4	33956.9	3234	0	24
2023.01.17	19:00:00	33957.4	33985.4	33939.4	33947.4	3344	0	24
2023.01.17	19:15:00	33946.9	33950.4	33896.9	33905.4	3502	0	24
2023.01.17	19:30:00	33904.9	33933.4	33900.4	33912.4	3063	0	24
2023.01.17	19:45:00	33912.9	33941.4	33900.4	33921.4	2939	0	24
2023.01.17	20:00:00	33920.9	33945.4	33901.4	33916.4	2820	0	24
2023.01.17	20:15:00	33916.9	33942.4	33912.4	33937.9	2727	0	24
2023.01.17	20:30:00	33938.9	33980.4	33932.4	33971.4	2861	0	24
2023.01.17	20:45:00	33970.9	33981.4	33947.9	33977.9	2491	0	24
2023.01.17	21:00:00	33977.4	33996.4	33941.9	33960.4	2614	0	24
2023.01.17	21:15:00	33959.9	33962.9	33919.4	33934.9	3736	0	24
2023.01.17	21:30:00	33935.4	34016.4	33934.9	34006.4	2856	0	24
2023.01.17	21:45:00	34005.9	34011.9	33939.4	33948.9	2645	0	24
2023.01.17	22:00:00	33948.4	33976.9	33930.4	33945.9	2907	0	24
2023.01.17	22:15:00	33945.4	33966.9	33929.4	33936.4	3045	0	24
2023.01.17	22:30:00	33935.4	33944.4	33904.4	33906.9	3076	0	24
2023.01.17	22:45:00	33907.4	33918.9	33856.4	33908.9	3906	0	24
2023.01.17	23:00:00	33909.4	33923.7	33888.2	33891.2	1460	0	24
2023.01.17	23:15:00	33891.7	33896.7	33885.7	33887.7	610	0	48
2023.01.17	23:30:00	33888.2	33895.2	33885.2	33891.7	468	0	48
2023.01.17	23:45:00	33892.2	33893.2	33880.2	33888.2	440	0	48
2023.01.18	00:00:00	33884.6	33887.5	33873.8	33877.1	53	0	98
2023.01.18	00:15:00	33877.7	33877.7	33869.3	33869.3	35	0	98
2023.01.18	00:30:00	33869.4	33869.4	33865.4	33868.6	32	0	98
2023.01.18	00:45:00	33868.3	33874.5	33868.0	33873.1	38	0	98
2023.01.18	01:00:00	33881.7	33881.7	33847.7	33862.7	796	0	48
2023.01.18	01:15:00	33862.2	33870.2	33848.2	33850.2	473	0	48
2023.01.18	01:30:00	33849.7	33850.7	33803.2	33817.7	735	0	48
2023.01.18	01:45:00	33817.2	33828.2	33810.2	33827.2	592	0	48
2023.01.18	02:00:00	33826.7	33835.7	33801.2	33801.7	889	0	48
2023.01.18	02:15:00	33801.2	33826.7	33801.2	33816.2	691	0	48
2023.01.18	02:30:00	33818.7	33827.2	33810.7	33817.2	616	0	48
2023.01.18	02:45:00	33817.7	33825.2	33808.7	33816.2	634	0	48
2023.01.18	03:00:00	33816.7	33839.2	33813.2	33834.7	731	0	48
2023.01.18	03:15:00	33834.2	33843.2	33824.2	33826.7	775	0	48
2023.01.18	03:30:00	33826.2	33833.2	33818.2	33825.7	877	0	48
2023.01.18	03:45:00	33826.2	33831.7	33815.2	33830.2	734	0	48
2023.01.18	04:00:00	33829.7	33841.7	33828.2	33835.7	681	0	48
2023.01.18	04:15:00	33836.2	33841.7	33827.7	33827.7	567	0	48
2023.01.18	04:30:00	33827.2	34010.7	33813.7	33970.7	2002	0	48
2023.01.18	04:45:00	33970.7	33977.2	33896.2	33929.7	3044	0	48
2023.01.18	05:00:00	33930.2	33948.2	33911.2	33943.7	1714	0	48
2023.01.18	05:15:00	33943.2	33945.2	33918.7	33921.7	1088	0	48
2023.01.18	05:30:00	33921.2	33922.2	33866.7	33875.7	1631	0	48
2023.01.18	05:45:00	33876.2	33888.2	33868.7	33885.7	987	0	48
2023.01.18	06:00:00	33886.2	33900.7	33876.7	33896.7	1084	0	48
2023.01.18	06:15:00	33896.2	33903.7	33889.2	33901.7	926	0	48
2023.01.18	06:30:00	33901.2	33905.2	33895.7	33902.7	628	0	48
2023.01.18	06:45:00	33903.2	33922.7	33900.7	33915.7	553	0	48
2023.01.18	07:00:00	33917.2	33919.2	33898.7	33900.7	749	0	48
2023.01.18	07:15:00	33901.2	33911.2	33898.2	33900.2	687	0	48
2023.01.18	07:30:00	33900.7	33909.2	33897.2	33903.7	780	0	48
2023.01.18	07:45:00	33904.2	33917.7	33903.2	33913.7	691	0	48
2023.01.18	08:00:00	33913.2	33922.7	33908.7	33918.7	682	0	48
2023.01.18	08:15:00	33919.2	33927.2	33912.7	33921.7	553	0	48
2023.01.18	08:30:00	33922.2	33942.2	33920.2	33929.7	829	0	48
2023.01.18	08:45:00	33930.2	33939.2	33919.2	33937.7	599	0	48
2023.01.18	09:00:00	33938.3	33953.8	33933.3	33946.3	1372	0	36
2023.01.18	09:15:00	33946.8	33950.3	33933.8	33937.3	1020	0	36
2023.01.18	09:30:00	33938.3	33950.8	33907.3	33909.3	1366	0	36
2023.01.18	09:45:00	33909.8	33939.3	33907.3	33930.3	1352	0	36
2023.01.18	10:00:00	33930.8	33964.8	33928.3	33962.8	2079	0	36
2023.01.18	10:15:00	33962.3	33966.3	33894.3	33906.3	1835	0	36
2023.01.18	10:30:00	33907.8	33911.3	33887.3	33909.3	1700	0	36
2023.01.18	10:45:00	33909.3	33937.3	33902.3	33935.8	1417	0	36
2023.01.18	11:00:00	33936.3	33939.8	33887.3	33894.3	1307	0	36
2023.01.18	11:15:00	33894.8	33907.8	33887.8	33890.8	1059	0	36
2023.01.18	11:30:00	33891.3	33895.3	33877.3	33878.8	1206	0	36
2023.01.18	11:45:00	33878.3	33895.8	33869.8	33891.3	1096	0	36
2023.01.18	12:00:00	33891.8	33903.3	33882.8	33899.8	1094	0	36
2023.01.18	12:15:00	33900.8	33909.8	33890.8	33891.3	910	0	36
2023.01.18	12:30:00	33891.8	33903.3	33884.8	33898.3	952	0	36
2023.01.18	12:45:00	33898.8	33926.8	33898.3	33911.3	875	0	36
2023.01.18	13:00:00	33911.8	33929.3	33908.3	33929.3	813	0	36
2023.01.18	13:15:00	33929.8	33930.8	33914.3	33914.3	759	0	36
2023.01.18	13:30:00	33914.8	33925.3	33900.3	33923.3	900	0	36
2023.01.18	13:45:00	33922.8	33925.8	33908.3	33921.8	1050	0	36
2023.01.18	14:00:00	33921.3	33938.8	33918.3	33928.3	876	0	36
2023.01.18	14:15:00	33928.8	33946.3	33928.3	33944.8	815	0	36
2023.01.18	14:30:00	33946.3	33958.3	33935.8	33956.3	959	0	36
2023.01.18	14:45:00	33956.8	33971.8	33953.8	33962.3	1317	0	36
2023.01.18	15:00:00	33962.8	33964.3	33936.8	33946.8	1463	0	36
2023.01.18	15:15:00	33947.3	33952.8	33916.3	33941.3	1394	0	36
2023.01.18	15:30:00	33942.3	34013.3	33881.3	33913.3	4189	0	36
2023.01.18	15:45:00	33912.8	33961.3	33912.3	33952.3	2518	0	36
2023.01.18	16:00:00	33951.8	33978.8	33923.8	33957.8	1922	0	36
2023.01.18	16:15:00	33958.3	33973.3	33938.3	33939.8	2665	0	36
2023.01.18	16:30:00	33938.8	34004.9	33892.4	33948.9	5637	0	24
2023.01.18	16:45:00	33947.9	33984.9	33916.9	33951.9	4460	0	24
2023.01.18	17:00:00	33951.4	33988.9	33894.4	33918.4	5001	0	24
2023.01.18	17:15:00	33917.9	33953.4	33842.4	33875.4	4785	0	24
2023.01.18	17:30:00	33874.9	33881.4	33767.4	33779.9	4977	0	24
2023.01.18	17:45:00	33779.4	33806.9	33678.4	33734.4	4646	0	24
2023.01.18	18:00:00	33733.9	33748.4	33613.9	33641.9	4626	0	24
2023.01.18	18:15:00	33642.4	33644.4	33547.4	33586.6	4545	0	24
2023.01.18	18:30:00	33586.1	33587.6	33539.1	33550.1	4355	0	24
2023.01.18	18:45:00	33551.1	33580.6	33533.1	33573.6	4121	0	24
2023.01.18	19:00:00	33572.6	33583.6	33513.6	33553.1	3696	0	24
2023.01.18	19:15:00	33552.6	33552.6	33473.6	33498.6	3894	0	24
2023.01.18	19:30:00	33499.1	33527.6	33482.1	33489.6	3792	0	24
2023.01.18	19:45:00	33489.1	33505.6	33458.1	33475.1	3570	0	24
2023.01.18	20:00:00	33475.6	33493.6	33417.1	33435.6	3513	0	24
2023.01.18	20:15:00	33435.1	33469.1	33422.1	33466.6	2859	0	24
2023.01.18	20:30:00	33466.1	33490.6	33451.6	33484.6	3366	0	24
2023.01.18	20:45:00	33484.6	33508.6	33471.6	33474.1	3467	0	24
2023.01.18	21:00:00	33473.6	33488.6	33447.6	33468.1	3654	0	24
2023.01.18	21:15:00	33467.6	33488.6	33438.1	33483.6	3216	0	24
2023.01.18	21:30:00	33484.6	33501.6	33442.6	33460.6	3143	0	24
2023.01.18	21:45:00	33460.1	33466.1	33438.6	33442.6	3071	0	24
2023.01.18	22:00:00	33443.1	33472.6	33410.6	33440.6	3432	0	24
2023.01.18	22:15:00	33441.6	33453.6	33398.6	33405.1	3483	0	24
2023.01.18	22:30:00	33405.6	33412.1	33296.6	33307.4	3469	0	24
2023.01.18	22:45:00	33306.4	33329.0	33265.0	33291.0	4128	0	24
2023.01.18	23:00:00	33289.0	33289.5	33255.4	33262.4	1322	0	24
2023.01.18	23:15:00	33261.9	33266.9	33256.9	33256.9	377	0	48
2023.01.18	23:30:00	33256.9	33262.4	33253.9	33260.4	316	0	48
2023.01.18	23:45:00	33260.9	33267.9	33254.9	33260.9	380	0	48
2023.01.19	00:00:00	33256.9	33258.8	33251.1	33251.1	63	0	98
2023.01.19	00:15:00	33250.5	33258.5	33249.2	33254.2	75	0	98
2023.01.19	00:30:00	33254.1	33254.1	33248.9	33248.9	33	0	98
2023.01.19	00:45:00	33249.1	33252.1	33247.6	33251.5	59	0	98
2023.01.19	01:00:00	33251.4	33274.9	33242.4	33264.9	675	0	48
2023.01.19	01:15:00	33265.4	33271.9	33261.9	33267.9	525	0	48
2023.01.19	01:30:00	33267.4	33268.9	33256.9	33266.4	385	0	48
2023.01.19	01:45:00	33266.9	33275.4	33264.4	33264.4	513	0	48
2023.01.19	02:00:00	33264.9	33267.4	33225.4	33250.4	1249	0	48
2023.01.19	02:15:00	33250.9	33257.4	33219.4	33232.9	1046	0	48
2023.01.19	02:30:00	33233.4	33245.4	33228.4	33231.4	887	0	48
2023.01.19	02:45:00	33231.9	33231.9	33218.9	33221.9	995	0	48
2023.01.19	03:00:00	33222.4	33238.9	33219.4	33223.9	883	0	48
2023.01.19	03:15:00	33223.4	33237.9	33220.4	33237.4	761	0	48
2023.01.19	03:30:00	33236.9	33242.4	33222.9	33227.9	920	0	48
2023.01.19	03:45:00	33227.4	33228.4	33208.9	33213.4	768	0	48
2023.01.19	04:00:00	33212.9	33220.9	33202.4	33205.4	695	0	48
2023.01.19	04:15:00	33205.9	33210.9	33203.4	33206.9	549	0	48
2023.01.19	04:30:00	33206.4	33223.9	33206.4	33221.4	544	0	48
2023.01.19	04:45:00	33221.9	33243.4	33218.9	33240.4	595	0	48
2023.01.19	05:00:00	33240.9	33251.9	33238.4	33249.4	688	0	48
2023.01.19	05:15:00	33249.9	33257.9	33240.9	33242.4	716	0	48
2023.01.19	05:30:00	33242.9	33245.9	33225.4	33228.9	742	0	48
2023.01.19	05:45:00	33229.4	33233.4	33221.4	33221.9	578	0	48
2023.01.19	06:00:00	33221.4	33245.9	33220.9	33235.4	665	0	48
2023.01.19	06:15:00	33235.4	33239.9	33219.4	33223.4	563	0	48
2023.01.19	06:30:00	33223.9	33231.4	33221.4	33225.9	438	0	48
2023.01.19	06:45:00	33226.4	33233.9	33220.4	33226.4	375	0	48
2023.01.19	07:00:00	33228.4	33235.9	33222.9	33228.4	655	0	48
2023.01.19	07:15:00	33228.9	33234.4	33220.4	33225.4	483	0	48
2023.01.19	07:30:00	33224.9	33227.4	33206.9	33209.4	450	0	48
2023.01.19	07:45:00	33208.9	33211.4	33196.9	33202.4	521	0	48
2023.01.19	08:00:00	33202.9	33207.9	33190.4	33201.4	705	0	48
2023.01.19	08:15:00	33201.9	33214.9	33201.9	33212.9	538	0	48
2023.01.19	08:30:00	33214.4	33221.9	33210.9	33221.9	522	0	48
2023.01.19	08:45:00	33221.4	33221.9	33189.4	33189.4	625	0	48
2023.01.19	09:00:00	33189.9	33212.5	33186.5	33189.0	1021	0	36
2023.01.19	09:15:00	33189.5	33194.0	33158.0	33194.0	1429	0	36
2023.01.19	09:30:00	33194.5	33212.0	33192.0	33204.0	1061	0	36
2023.01.19	09:45:00	33203.5	33206.5	33191.0	33196.0	738	0	36
2023.01.19	10:00:00	33196.5	33241.5	33196.0	33237.5	2156	0	36
2023.01.19	10:15:00	33237.0	33239.0	33206.5	33207.0	1669	0	36
2023.01.19	10:30:00	33207.5	33210.5	33183.0	33185.0	1313	0	36
2023.01.19	10:45:00	33185.5	33189.0	33124.0	33127.0	1557	0	36
2023.01.19	11:00:00	33126.0	33156.5	33126.0	33151.0	1539	0	36
2023.01.19	11:15:00	33150.5	33155.5	33120.0	33120.5	1166	0	36
2023.01.19	11:30:00	33120.0	33131.0	33116.0	33120.5	1249	0	36
2023.01.19	11:45:00	33120.0	33130.0	33112.0	33123.0	1213	0	36
2023.01.19	12:00:00	33123.5	33154.5	33121.5	33140.0	1190	0	36
2023.01.19	12:15:00	33140.5	33144.0	33097.5	33098.0	1179	0	36
2023.01.19	12:30:00	33101.0	33106.5	33081.5	33087.0	1538	0	36
2023.01.19	12:45:00	33087.5	33103.0	33081.5	33103.0	1118	0	36
2023.01.19	13:00:00	33103.5	33104.5	33069.5	33087.0	1162	0	36
2023.01.19	13:15:00	33087.5	33091.0	33047.5	33049.0	1156	0	36
2023.01.19	13:30:00	33050.0	33058.0	33042.0	33046.0	1286	0	36
2023.01.19	13:45:00	33045.5	33068.0	33044.0	33057.0	1225	0	36
2023.01.19	14:00:00	33057.5	33066.0	33026.0	33046.0	1497	0	36
2023.01.19	14:15:00	33046.5	33050.5	33012.0	33030.0	1241	0	36
2023.01.19	14:30:00	33031.0	33032.5	33006.0	33008.0	1448	0	36
2023.01.19	14:45:00	33007.5	33009.0	32989.5	32999.0	1472	0	36
2023.01.19	15:00:00	32999.5	33003.0	32983.5	32987.5	1531	0	36
2023.01.19	15:15:00	32986.0	33008.0	32975.5	33008.0	1576	0	36
2023.01.19	15:30:00	33008.5	33012.0	32957.0	32990.0	3086	0	36
2023.01.19	15:45:00	32990.5	33046.0	32982.0	33033.5	2365	0	36
2023.01.19	16:00:00	33033.0	33072.0	33020.0	33042.0	2690	0	36
2023.01.19	16:15:00	33042.5	33069.0	33028.5	33067.0	2555	0	36
2023.01.19	16:30:00	33066.5	33169.1	33046.6	33088.6	5636	0	24
2023.01.19	16:45:00	33089.1	33138.5	33045.5	33100.0	5168	0	24
2023.01.19	17:00:00	33099.5	33168.5	33059.9	33105.4	5283	0	24
2023.01.19	17:15:00	33104.9	33165.4	33077.4	33104.9	5114	0	24
2023.01.19	17:30:00	33104.4	33105.9	33042.4	33064.9	4900	0	24
2023.01.19	17:45:00	33065.4	33065.4	33014.9	33047.4	4860	0	24
2023.01.19	18:00:00	33046.9	33116.4	33021.4	33093.4	4608	0	24
2023.01.19	18:15:00	33093.9	33104.4	33034.9	33041.9	4252	0	24
2023.01.19	18:30:00	33041.4	33057.9	32988.3	32993.8	4205	0	24
2023.01.19	18:45:00	32993.3	33022.8	32977.3	33022.3	3840	0	24
2023.01.19	19:00:00	33021.8	33081.8	33020.8	33075.3	3809	0	24
2023.01.19	19:15:00	33074.8	33102.8	33033.3	33042.3	3604	0	24
2023.01.19	19:30:00	33041.8	33054.3	33013.3	33020.8	3562	0	24
2023.01.19	19:45:00	33020.3	33067.8	33007.3	33064.8	3507	0	24
2023.01.19	20:00:00	33065.3	33130.9	33060.4	33108.9	4206	0	24
2023.01.19	20:15:00	33108.4	33158.9	33076.9	33117.4	4524	0	24
2023.01.19	20:30:00	33117.9	33211.9	33117.4	33162.9	4227	0	24
2023.01.19	20:45:00	33162.4	33174.4	33115.4	33143.9	3472	0	24
2023.01.19	21:00:00	33144.4	33173.9	33111.4	33162.4	4070	0	24
2023.01.19	21:15:00	33162.9	33218.8	33147.9	33199.3	3914	0	24
2023.01.19	21:30:00	33198.8	33228.3	33176.8	33197.3	3440	0	24
2023.01.19	21:45:00	33197.8	33218.3	33159.8	33180.3	2846	0	24
2023.01.19	22:00:00	33180.8	33205.8	33136.8	33164.8	3672	0	24
2023.01.19	22:15:00	33164.3	33184.8	33142.8	33165.8	3676	0	24
2023.01.19	22:30:00	33168.3	33168.8	33111.2	33116.7	3699	0	24
2023.01.19	22:45:00	33117.2	33128.2	33033.2	33045.7	4353	0	24
2023.01.19	23:00:00	33044.7	33103.5	33032.5	33053.0	2557	0	24
2023.01.19	23:15:00	33053.5	33064.0	33051.5	33057.5	571	0	48
2023.01.19	23:30:00	33057.5	33072.0	33050.5	33063.5	453	0	48
2023.01.19	23:45:00	33063.5	33066.5	33053.5	33057.5	338	0	48
2023.01.20	00:00:00	33055.6	33058.9	33044.9	33055.8	48	0	98
2023.01.20	00:15:00	33055.9	33063.3	33051.1	33063.3	54	0	98
2023.01.20	00:30:00	33063.7	33074.8	33063.7	33068.7	48	0	98
2023.01.20	00:45:00	33070.6	33086.1	33070.6	33083.4	87	0	98
2023.01.20	01:00:00	33079.5	33094.5	33075.5	33081.5	635	0	48
2023.01.20	01:15:00	33082.0	33092.5	33071.5	33072.5	371	0	48
2023.01.20	01:30:00	33072.0	33076.0	33050.0	33059.5	489	0	48
2023.01.20	01:45:00	33060.0	33062.0	33043.5	33043.5	396	0	48
2023.01.20	02:00:00	33044.0	33074.5	33041.5	33071.5	539	0	48
2023.01.20	02:15:00	33072.0	33085.5	33067.0	33074.5	673	0	48
2023.01.20	02:30:00	33075.0	33092.0	33071.0	33075.5	661	0	48
2023.01.20	02:45:00	33076.0	33077.5	33066.5	33075.5	444	0	48
2023.01.20	03:00:00	33076.5	33089.5	33062.0	33071.5	706	0	48
2023.01.20	03:15:00	33072.0	33095.0	33060.5	33093.0	797	0	48
2023.01.20	03:30:00	33092.5	33095.0	33073.5	33085.5	986	0	48
2023.01.20	03:45:00	33086.0	33089.0	33071.0	33086.0	692	0	48
2023.01.20	04:00:00	33086.5	33086.5	33072.5	33072.5	701	0	48
2023.01.20	04:15:00	33073.0	33084.0	33073.0	33080.5	583	0	48
2023.01.20	04:30:00	33081.0	33082.5	33064.5	33065.5	563	0	48
2023.01.20	04:45:00	33065.0	33071.5	33062.5	33063.0	470	0	48
2023.01.20	05:00:00	33063.5	33073.5	33063.0	33069.0	449	0	48
2023.01.20	05:15:00	33069.5	33071.5	33063.5	33067.5	310	0	48
2023.01.20	05:30:00	33068.0	33081.5	33067.5	33081.0	546	0	48
2023.01.20	05:45:00	33081.5	33083.5	33074.5	33075.5	449	0	48
2023.01.20	06:00:00	33076.0	33085.5	33072.5	33075.5	406	0	48
2023.01.20	06:15:00	33076.0	33086.0	33074.0	33075.5	373	0	48
2023.01.20	06:30:00	33076.0	33085.5	33074.5	33079.0	376	0	48
2023.01.20	06:45:00	33079.5	33085.0	33079.0	33080.5	249	0	48
2023.01.20	07:00:00	33080.0	33085.5	33074.5	33076.5	496	0	48
2023.01.20	07:15:00	33076.0	33083.0	33074.5	33080.5	350	0	48
2023.01.20	07:30:00	33081.0	33090.0	33075.5	33089.5	505	0	48
2023.01.20	07:45:00	33090.0	33092.0	33084.0	33089.0	417	0	48
2023.01.20	08:00:00	33088.5	33096.0	33076.5	33078.5	463	0	48
2023.01.20	08:15:00	33079.0	33092.0	33078.0	33088.5	482	0	48
2023.01.20	08:30:00	33089.0	33089.5	33072.5	33075.5	344	0	48
2023.01.20	08:45:00	33076.0	33089.5	33075.0	33081.5	468	0	48
2023.01.20	09:00:00	33081.6	33096.6	33074.1	33096.1	767	0	36
2023.01.20	09:15:00	33096.6	33137.6	33093.1	33136.1	1075	0	36
2023.01.20	09:30:00	33136.6	33139.6	33121.6	33138.1	890	0	36
2023.01.20	09:45:00	33138.6	33150.1	33134.6	33139.6	714	0	36
2023.01.20	10:00:00	33140.1	33141.6	33119.1	33126.6	1761	0	36
2023.01.20	10:15:00	33126.1	33127.6	33067.1	33083.1	1562	0	36
2023.01.20	10:30:00	33082.6	33118.1	33058.1	33118.1	1347	0	36
2023.01.20	10:45:00	33119.1	33119.1	33065.1	33082.1	1070	0	36
2023.01.20	11:00:00	33082.6	33084.1	33017.6	33024.1	1236	0	36
2023.01.20	11:15:00	33024.6	33081.1	33021.6	33063.6	1436	0	36
2023.01.20	11:30:00	33064.1	33072.6	33047.6	33051.1	1067	0	36
2023.01.20	11:45:00	33051.6	33052.1	33022.1	33027.1	1074	0	36
2023.01.20	12:00:00	33027.6	33043.1	32989.1	33043.1	1489	0	36
2023.01.20	12:15:00	33042.6	33048.1	33015.1	33022.6	1303	0	36
2023.01.20	12:30:00	33023.1	33049.1	33007.1	33015.6	1348	0	36
2023.01.20	12:45:00	33016.1	33055.6	33015.1	33044.6	1422	0	36
2023.01.20	13:00:00	33045.1	33045.6	33016.1	33018.6	1059	0	36
2023.01.20	13:15:00	33019.1	33031.1	32996.6	33017.1	902	0	36
2023.01.20	13:30:00	33016.6	33028.1	32993.1	33003.1	1043	0	36
2023.01.20	13:45:00	33002.6	33011.6	32988.6	32999.6	930	0	36
2023.01.20	14:00:00	33000.1	33002.1	32982.1	32999.6	1172	0	36
2023.01.20	14:15:00	32999.1	33008.6	32986.6	33007.1	1108	0	36
2023.01.20	14:30:00	33006.6	33055.6	33004.1	33046.6	1397	0	36
2023.01.20	14:45:00	33046.1	33065.6	33045.1	33054.1	989	0	36
2023.01.20	15:00:00	33053.1	33081.1	33048.1	33061.1	1254	0	36
2023.01.20	15:15:00	33060.6	33062.1	33025.6	33027.1	1333	0	36
2023.01.20	15:30:00	33027.6	33041.6	33009.6	33036.1	1274	0	36
2023.01.20	15:45:00	33036.6	33047.1	33002.6	33004.1	1194	0	36
2023.01.20	16:00:00	33003.6	33043.1	32994.1	33042.1	1573	0	36
2023.01.20	16:15:00	33037.1	33095.1	33033.1	33081.6	1811	0	36
2023.01.20	16:30:00	33083.6	33083.7	32933.7	33004.2	5461	0	24
2023.01.20	16:45:00	33005.7	33027.2	32960.6	32993.1	4844	0	24
2023.01.20	17:00:00	32992.6	33073.6	32974.6	33012.6	4825	0	24
2023.01.20	17:15:00	33013.1	33091.1	32985.6	33083.1	4175	0	24
2023.01.20	17:30:00	33083.6	33097.6	33055.5	33056.0	4210	0	24
2023.01.20	17:45:00	33056.5	33107.5	33054.5	33075.5	4218	0	24
2023.01.20	18:00:00	33076.5	33201.5	33071.0	33186.0	3841	0	24
2023.01.20	18:15:00	33185.5	33237.5	33166.0	33231.5	3521	0	24
2023.01.20	18:30:00	33232.5	33241.5	33142.8	33148.8	4382	0	24
2023.01.20	18:45:00	33148.3	33162.8	33107.8	33118.8	3625	0	24
2023.01.20	19:00:00	33118.3	33161.8	33111.8	33156.8	3495	0	24
2023.01.20	19:15:00	33156.3	33175.8	33144.8	33157.3	3157	0	24
2023.01.20	19:30:00	33156.8	33158.3	33128.8	33145.8	3058	0	24
2023.01.20	19:45:00	33146.3	33167.3	33133.3	33134.8	2757	0	24
2023.01.20	20:00:00	33133.8	33176.4	33078.4	33136.9	4030	0	24
2023.01.20	20:15:00	33137.4	33149.4	33063.4	33099.9	3968	0	24
2023.01.20	20:30:00	33100.4	33187.4	33099.9	33179.9	3645	0	24
2023.01.20	20:45:00	33180.4	33228.9	33171.9	33200.4	3234	0	24
2023.01.20	21:00:00	33200.9	33221.9	33183.9	33212.4	2767	0	24
2023.01.20	21:15:00	33212.9	33237.2	33207.7	33226.7	2373	0	24
2023.01.20	21:30:00	33226.2	33265.2	33226.2	33260.2	2676	0	24
2023.01.20	21:45:00	33259.2	33271.2	33228.7	33265.2	2611	0	24
2023.01.20	22:00:00	33264.2	33334.7	33264.2	33333.2	3441	0	24
2023.01.20	22:15:00	33332.2	33363.2	33293.7	33330.7	3327	0	24
2023.01.20	22:30:00	33330.2	33347.7	33298.2	33319.2	3463	0	24
2023.01.20	22:45:00	33317.7	33382.1	33306.2	33379.6	4137	0	24
2023.01.20	23:00:00	33376.6	33377.1	33345.4	33361.9	1610	0	24
2023.01.20	23:15:00	33361.4	33365.9	33352.9	33357.9	214	0	48
2023.01.20	23:30:00	33357.4	33369.4	33354.9	33358.9	202	0	48
2023.01.20	23:45:00	33358.4	33364.9	33355.9	33362.4	114	0	48
2023.01.23	01:00:00	33371.9	33384.4	33338.4	33362.9	883	0	48
2023.01.23	01:15:00	33362.4	33365.4	33342.4	33345.4	441	0	48
2023.01.23	01:30:00	33345.9	33351.4	33341.9	33346.9	414	0	48
2023.01.23	01:45:00	33347.4	33349.4	33327.4	33342.9	499	0	48
2023.01.23	02:00:00	33342.4	33344.4	33322.9	33329.4	771	0	48
2023.01.23	02:15:00	33328.9	33334.9	33317.4	33331.4	538	0	48
2023.01.23	02:30:00	33332.9	33349.9	33321.9	33327.9	631	0	48
2023.01.23	02:45:00	33328.4	33340.4	33326.4	33338.9	516	0	48
2023.01.23	03:00:00	33338.4	33343.9	33335.9	33341.4	457	0	48
2023.01.23	03:15:00	33340.9	33361.9	33340.9	33353.9	534	0	48
2023.01.23	03:30:00	33354.4	33356.9	33343.4	33351.9	324	0	48
2023.01.23	03:45:00	33352.4	33355.4	33348.4	33349.9	242	0	48
2023.01.23	04:00:00	33348.9	33362.4	33347.9	33358.9	496	0	48
2023.01.23	04:15:00	33359.4	33360.9	33353.9	33354.4	278	0	48
2023.01.23	04:30:00	33353.9	33357.9	33342.4	33343.9	337	0	48
2023.01.23	04:45:00	33343.4	33352.9	33341.4	33348.9	275	0	48
2023.01.23	05:00:00	33349.4	33358.4	33347.9	33357.4	218	0	48
2023.01.23	05:15:00	33357.9	33361.4	33354.9	33356.9	313	0	48
2023.01.23	05:30:00	33356.4	33356.9	33349.9	33355.4	235	0	48
2023.01.23	05:45:00	33354.9	33359.9	33353.4	33354.4	234	0	48
2023.01.23	06:00:00	33353.9	33362.4	33344.4	33350.9	358	0	48
2023.01.23	06:15:00	33351.9	33359.9	33347.9	33349.9	307	0	48
2023.01.23	06:30:00	33349.4	33358.9	33348.9	33355.4	273	0	48
2023.01.23	06:45:00	33354.9	33362.9	33351.4	33362.9	250	0	48
2023.01.23	07:00:00	33362.4	33363.4	33352.9	33355.9	334	0	48
2023.01.23	07:15:00	33355.4	33377.4	33353.9	33376.9	288	0	48
