<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.03	10:00:00	15927.2	16004.1	15924.1	16003.1	1761	0	9
2022.01.03	10:15:00	16003.1	16032.6	16000.6	16026.6	1354	0	9
2022.01.03	10:30:00	16027.6	16057.1	16016.1	16047.6	989	0	9
2022.01.03	10:45:00	16047.6	16049.6	16011.6	16016.1	903	0	9
2022.01.03	11:00:00	16015.6	16038.6	15996.1	16032.6	897	0	9
2022.01.03	11:15:00	16032.6	16034.1	15995.6	16001.1	838	0	9
2022.01.03	11:30:00	16000.1	16006.1	15987.1	15997.1	659	0	9
2022.01.03	11:45:00	15997.6	16011.6	15994.6	16001.1	558	0	9
2022.01.03	12:00:00	16001.1	16014.1	15990.1	16012.1	496	0	9
2022.01.03	12:15:00	16011.1	16032.6	16011.1	16029.6	527	0	9
2022.01.03	12:30:00	16029.6	16034.1	16023.6	16033.1	398	0	9
2022.01.03	12:45:00	16033.1	16036.1	16028.6	16031.1	389	0	9
2022.01.03	13:00:00	16031.1	16052.1	16029.1	16042.6	571	0	9
2022.01.03	13:15:00	16042.6	16044.1	16030.1	16033.1	423	0	9
2022.01.03	13:30:00	16033.1	16040.1	16027.6	16028.1	317	0	9
2022.01.03	13:45:00	16028.1	16036.6	16026.1	16032.1	304	0	9
2022.01.03	14:00:00	16032.1	16033.1	16023.1	16030.1	338	0	9
2022.01.03	14:15:00	16030.1	16037.1	16029.1	16032.1	313	0	9
2022.01.03	14:30:00	16031.6	16046.9	16026.1	16045.4	315	0	9
2022.01.03	14:45:00	16045.4	16067.3	16042.8	16057.4	490	0	9
2022.01.03	15:00:00	16057.4	16063.7	16046.3	16058.6	456	0	9
2022.01.03	15:15:00	16058.6	16060.6	16046.7	16046.7	387	0	9
2022.01.03	15:30:00	16046.7	16055.6	16045.3	16050.8	388	0	9
2022.01.03	15:45:00	16050.8	16068.9	16042.8	16044.8	453	0	9
2022.01.03	16:00:00	16044.8	16045.3	16019.7	16036.9	654	0	9
2022.01.03	16:15:00	16036.4	16049.0	16028.9	16029.9	529	0	9
2022.01.03	16:30:00	16030.4	16060.3	16028.4	16051.2	1563	0	9
2022.01.03	16:45:00	16052.2	16054.2	15987.7	16010.0	2537	0	9
2022.01.03	17:00:00	16010.0	16058.1	16007.5	16056.6	2198	0	9
2022.01.03	17:15:00	16056.6	16065.5	16036.8	16057.1	1535	0	9
2022.01.03	17:30:00	16057.6	16059.1	16029.0	16029.5	1508	0	9
2022.01.03	17:45:00	16029.5	16043.8	16019.8	16032.1	1296	0	9
2022.01.03	18:00:00	16032.6	16035.6	16002.4	16003.9	1237	0	9
2022.01.03	18:15:00	16003.9	16047.3	15996.9	16044.7	1292	0	9
2022.01.03	18:30:00	16044.2	16044.2	15997.9	16018.4	1355	0	9
2022.01.03	18:45:00	16018.4	16035.9	16014.4	16030.9	1016	0	15
2022.01.03	19:00:00	16031.4	16040.9	16019.9	16039.4	806	0	15
2022.01.03	19:15:00	16038.9	16042.4	16034.9	16037.9	464	0	15
2022.01.03	19:30:00	16037.9	16041.9	16027.4	16029.4	443	0	15
2022.01.03	19:45:00	16029.4	16034.9	16023.4	16023.9	347	0	15
2022.01.03	20:00:00	16024.4	16033.9	16019.9	16028.9	440	0	15
2022.01.03	20:15:00	16028.9	16035.9	16026.9	16032.9	376	0	15
2022.01.03	20:30:00	16032.9	16041.9	16029.9	16040.9	286	0	15
2022.01.03	20:45:00	16040.9	16046.9	16034.9	16046.9	431	0	15
2022.01.03	21:00:00	16046.9	16047.9	16038.9	16046.9	343	0	15
2022.01.03	21:15:00	16046.9	16052.9	16044.9	16052.9	240	0	15
2022.01.03	21:30:00	16052.9	16061.9	16046.9	16059.9	320	0	15
